Employee ID,Employee Name,Department,Seller Rating (1–5),Avg Response Time (mins),Resolved Tickets,Unresolved Tickets,Customer Satisfaction Score (1–10),Shift,Attendance %,Sales Closed,Target Achievement %,Date
EMP09596,Yasmin Soman,Customer Support,2.1,112.2,28,4,7.3,Night,91.03,12,69.38,2025-01-30
EMP09597,Devansh Dutt,Sales,2.5,19.09,28,9,4.3,Night,99.4,16,105.39,2025-03-29
EMP09598,Mehul Gade,Sales,4.9,82.01,27,2,3.9,Night,79.66,15,83.57,2025-03-13
EMP09599,Tara Konda,Customer Support,4.6,104.22,33,13,8.4,Night,86.76,22,75.71,2025-01-29
EMP09600,Aayush Borah,Logistics,3.3,90.61,30,5,4.5,Day,82.27,21,99.86,2025-04-19
EMP09601,Anvi Mahal,Logistics,1.8,99.98,34,6,5.1,Night,73.44,9,54.6,2025-04-14
EMP09602,Rania Venkataraman,Customer Support,4.9,92.55,31,6,7.0,Day,76.17,14,59.56,2024-12-22
EMP09603,Vidur Kapoor,Customer Support,3.2,69.83,17,3,6.1,Night,74.84,11,81.35,2024-12-09
EMP09604,Trisha Gupta,Logistics,3.4,37.41,28,7,9.6,Day,85.73,16,116.84,2025-01-23
EMP09605,Farhan Sarma,Logistics,3.0,45.15,32,4,9.2,Day,76.48,9,114.58,2025-03-10
EMP09606,Aarna Aggarwal,Customer Support,3.1,8.43,21,4,8.7,Night,92.59,18,75.51,2024-12-01
EMP09607,Lakshay Dass,Logistics,3.9,72.02,31,3,1.5,Night,91.69,17,62.8,2025-01-22
EMP09608,Lagan Gour,Customer Support,1.7,11.98,33,5,6.4,Night,80.03,21,74.33,2024-12-03
EMP09609,Pari Shere,Sales,3.0,75.47,29,7,1.2,Day,92.74,16,119.97,2025-01-26
EMP09610,Keya Chaudhary,Logistics,1.6,68.85,31,3,6.9,Night,78.89,32,53.55,2025-04-02
EMP09611,Nitara Bhardwaj,Sales,1.7,27.44,27,4,4.6,Day,99.82,14,68.5,2024-12-14
EMP09612,Mahika Saha,Customer Support,2.8,99.76,31,5,3.9,Night,82.11,24,104.99,2025-01-04
EMP09613,Bhamini Ratta,Sales,1.9,104.24,29,8,8.8,Night,89.97,13,103.96,2025-02-27
EMP09614,Aarush Ratta,Customer Support,4.8,5.12,23,7,6.1,Day,80.51,12,75.92,2024-12-04
EMP09615,Ela Ghose,Logistics,1.5,44.19,34,6,6.5,Night,84.2,9,90.61,2025-04-25
EMP09616,Jayesh Divan,Customer Support,4.9,76.08,22,7,9.0,Night,98.07,15,55.33,2024-12-08
EMP09617,Bhamini Raja,Logistics,4.8,64.5,24,10,7.8,Day,84.38,10,112.75,2025-02-04
EMP09618,Armaan Ravi,Logistics,4.3,62.09,38,9,2.9,Night,84.67,15,93.41,2025-04-06
EMP09619,Onkar Rajagopalan,Customer Support,3.3,118.84,30,3,3.4,Night,70.98,11,67.53,2025-03-25
EMP09620,Sara Babu,Logistics,2.9,48.05,35,1,8.0,Day,84.06,12,78.44,2024-11-15
EMP09621,Jivika Lall,Logistics,3.9,98.05,28,4,3.6,Night,98.08,26,65.25,2025-03-10
EMP09622,Sumer Manda,Sales,1.4,67.21,26,5,2.7,Night,93.08,15,74.0,2025-01-10
EMP09623,Ranbir Manda,Customer Support,3.2,91.07,38,7,3.2,Day,86.29,21,68.47,2025-04-27
EMP09624,Nitya Ramanathan,Sales,4.6,38.89,32,5,5.7,Day,94.97,13,86.02,2025-01-24
EMP09625,Khushi Bhakta,Customer Support,3.4,38.13,32,8,6.0,Night,96.64,12,55.8,2025-03-22
EMP09626,Amani Tara,Sales,2.3,95.79,25,7,9.1,Day,79.65,12,64.82,2024-11-25
EMP09627,Vidur Bedi,Customer Support,2.6,4.62,26,4,7.6,Day,96.68,13,53.16,2025-03-18
EMP09628,Aaryahi Bhagat,Customer Support,3.8,6.58,34,5,3.6,Night,97.51,14,72.55,2024-11-04
EMP09629,Ritvik Ahuja,Sales,1.2,101.41,23,7,1.9,Night,80.73,23,76.5,2025-02-25
EMP09630,Manikya Varma,Logistics,3.5,103.1,31,6,9.6,Day,85.87,21,105.77,2025-01-29
EMP09631,Ehsaan Tandon,Logistics,2.3,42.87,32,2,9.7,Day,72.23,14,108.1,2024-12-26
EMP09632,Divij De,Logistics,2.6,32.85,31,6,5.4,Day,94.09,11,107.55,2025-02-10
EMP09633,Devansh Deshpande,Logistics,2.1,58.07,28,4,7.6,Day,87.78,12,100.9,2025-04-25
EMP09634,Kimaya Agarwal,Sales,4.6,20.22,42,4,7.2,Night,96.26,18,56.94,2024-12-13
EMP09635,Farhan Kala,Sales,4.3,83.88,35,7,5.7,Night,86.48,12,99.05,2024-10-30
EMP09636,Ojas Deo,Sales,4.4,88.4,35,4,3.2,Night,91.99,13,92.36,2024-11-23
EMP09637,Lavanya Amble,Sales,2.6,24.35,20,3,4.7,Night,72.51,13,110.08,2024-11-24
EMP09638,Shaan Dash,Sales,1.5,4.13,31,6,6.1,Day,84.85,13,88.97,2025-04-21
EMP09639,Jayan Kar,Logistics,3.6,84.9,26,6,8.6,Day,70.25,14,58.58,2025-03-19
EMP09640,Aaryahi Rana,Logistics,3.7,78.1,20,6,5.8,Day,96.34,11,106.78,2025-03-26
EMP09641,Hiran Batra,Sales,2.7,38.0,30,3,7.4,Night,85.49,16,62.3,2025-03-01
EMP09642,Neysa Golla,Logistics,1.3,93.31,30,5,1.6,Day,79.72,18,99.44,2024-12-09
EMP09643,Alisha Atwal,Customer Support,1.9,111.81,20,7,2.3,Day,96.57,16,105.99,2025-01-21
EMP09644,Amani Loke,Customer Support,1.1,3.32,24,3,9.1,Day,86.91,15,87.01,2025-01-20
EMP09645,Kavya Tak,Sales,3.9,24.36,32,7,5.1,Night,82.29,12,91.91,2025-02-01
EMP09646,Miraan Gour,Customer Support,4.6,25.93,32,5,1.8,Day,84.52,14,59.59,2025-03-28
EMP09647,Zain Ravi,Logistics,4.5,117.38,25,3,8.6,Night,79.03,16,114.24,2025-02-07
EMP09648,Sahil Chakraborty,Sales,2.0,37.58,41,4,8.7,Day,96.4,15,79.29,2025-02-12
EMP09649,Rati Lalla,Customer Support,1.8,91.29,34,3,3.8,Day,82.01,12,96.77,2025-03-22
EMP09650,Zain Bhandari,Customer Support,2.9,42.57,35,4,5.9,Night,78.27,10,57.35,2025-04-10
EMP09651,Divyansh Andra,Sales,1.8,40.36,29,4,2.4,Night,91.85,14,74.21,2025-02-15
EMP09652,Vardaniya Mann,Sales,1.5,11.57,38,5,6.9,Day,95.72,11,78.65,2025-02-26
EMP09653,Anaya Vaidya,Sales,1.7,15.56,36,8,6.1,Night,98.63,12,115.67,2025-03-29
EMP09654,Anika Dugal,Customer Support,2.7,88.54,43,3,3.8,Night,71.5,19,115.57,2025-04-06
EMP09655,Shamik Kara,Sales,2.8,23.58,28,5,5.1,Night,90.21,11,101.25,2025-04-26
EMP09656,Farhan Toor,Customer Support,3.7,117.3,35,4,6.3,Night,76.76,16,51.42,2025-03-05
EMP09657,Aarush Sem,Sales,4.9,106.82,38,5,5.0,Night,77.83,19,78.42,2025-03-27
EMP09658,Reyansh Boase,Customer Support,4.6,66.0,28,4,8.5,Night,74.64,15,84.57,2025-03-13
EMP09659,Misha Khosla,Customer Support,2.4,103.7,36,7,3.1,Day,75.73,18,113.23,2025-04-15
EMP09660,Hrishita Ramesh,Logistics,1.7,35.78,32,2,8.2,Day,87.64,19,105.22,2025-01-01
EMP09661,Nishith Sharaf,Logistics,4.9,27.6,25,8,3.4,Night,87.27,16,63.8,2025-03-26
EMP09662,Indranil Dixit,Customer Support,3.6,89.36,34,2,7.7,Night,85.21,19,54.94,2024-12-12
EMP09663,Stuvan Mani,Sales,3.4,58.24,29,9,8.4,Night,74.75,13,116.37,2025-03-12
EMP09664,Lavanya Upadhyay,Customer Support,3.1,48.2,36,2,2.5,Day,74.08,21,90.64,2025-03-30
EMP09665,Miraan Lalla,Customer Support,2.4,77.12,28,4,6.6,Night,76.94,13,91.07,2025-01-31
EMP09666,Sumer Deshmukh,Logistics,3.4,89.24,28,9,7.9,Day,88.63,21,88.0,2024-12-05
EMP09667,Samarth Sibal,Sales,2.7,41.14,29,1,2.2,Night,91.31,20,115.55,2025-01-05
EMP09668,Ahana  Thakkar,Logistics,3.1,42.18,38,5,5.5,Night,71.95,12,57.49,2025-01-10
EMP09669,Taimur Rajan,Customer Support,3.1,43.18,38,7,1.4,Day,90.19,14,84.05,2025-03-11
EMP09670,Arnav Hayer,Customer Support,1.1,113.52,31,3,1.3,Night,94.99,11,65.82,2024-11-23
EMP09671,Yuvraj  Vohra,Sales,2.4,86.27,23,3,5.0,Night,97.84,17,68.83,2024-11-15
EMP09672,Vardaniya Tara,Sales,1.6,108.42,34,1,7.2,Night,88.67,16,106.74,2024-12-20
EMP09673,Kavya Jha,Customer Support,4.5,11.62,25,3,8.2,Night,94.44,21,104.82,2025-02-06
EMP09674,Adah Butala,Logistics,3.3,59.62,26,2,3.1,Day,74.45,18,107.6,2025-03-01
EMP09675,Nitya Kota,Logistics,2.7,104.07,26,6,2.7,Night,73.74,18,71.56,2024-12-17
EMP09676,Rohan Buch,Logistics,3.6,59.02,32,4,2.1,Night,75.54,15,59.29,2024-11-21
EMP09677,Mehul Kunda,Customer Support,1.8,99.03,29,5,8.0,Night,86.61,20,65.81,2025-04-25
EMP09678,Arhaan Thakkar,Customer Support,2.2,18.73,25,8,8.0,Day,73.15,17,53.28,2025-02-15
EMP09679,Khushi Sandal,Customer Support,2.1,79.84,33,7,3.9,Day,77.64,11,56.57,2025-01-17
EMP09680,Manjari Soman,Sales,3.4,26.71,33,6,9.2,Day,87.71,12,92.46,2024-10-30
EMP09681,Manjari Shroff,Logistics,3.0,69.84,36,3,4.9,Day,83.85,23,59.96,2024-11-27
EMP09682,Renee Dutt,Sales,3.1,112.16,27,7,9.7,Day,89.82,10,54.1,2025-04-18
EMP09683,Farhan Gole,Logistics,4.9,98.75,29,3,9.0,Day,81.25,13,87.08,2025-03-11
EMP09684,Aaina Raj,Sales,1.7,103.74,31,5,2.1,Night,75.48,16,83.22,2025-01-05
EMP09685,Aarav Saraf,Customer Support,1.9,45.66,30,11,9.6,Night,77.25,14,112.34,2025-04-12
EMP09686,Reyansh Sha,Sales,3.3,42.11,35,4,2.5,Night,97.26,17,62.16,2025-04-17
EMP09687,Ishaan Kaul,Logistics,3.0,31.44,21,5,7.0,Day,73.65,17,82.69,2025-04-19
EMP09688,Mishti Kade,Customer Support,2.8,36.33,26,2,9.4,Night,74.3,19,85.96,2025-02-27
EMP09689,Sana Seshadri,Sales,2.8,82.55,24,6,5.1,Day,93.91,18,93.43,2024-12-16
EMP09690,Zain Sathe,Logistics,3.5,112.36,27,9,6.9,Day,83.66,15,115.54,2025-02-11
EMP09691,Armaan Dhawan,Logistics,4.2,94.74,22,6,7.6,Day,94.59,13,68.16,2025-01-31
EMP09692,Reyansh Chana,Logistics,2.5,25.38,36,4,2.6,Night,83.29,19,52.89,2025-02-01
EMP09693,Kaira Kumer,Sales,3.0,26.45,30,2,6.9,Night,78.75,21,81.72,2025-04-25
EMP09694,Sara Sandal,Sales,3.9,49.4,19,5,4.8,Day,72.37,11,114.13,2024-10-29
EMP09695,Elakshi Wali,Customer Support,2.7,118.73,29,5,6.3,Day,98.57,18,118.46,2025-04-02
EMP09696,Shlok Gole,Customer Support,1.9,10.87,40,5,5.8,Day,74.66,16,63.38,2025-01-02
EMP09697,Arnav Saha,Customer Support,1.7,42.41,24,7,4.1,Night,90.88,15,60.78,2025-01-19
EMP09698,Kanav Gupta,Logistics,1.3,21.72,32,3,2.3,Night,82.23,10,112.06,2025-01-04
EMP09699,Diya Chaudhuri,Customer Support,3.8,18.9,32,6,1.5,Night,95.72,10,107.31,2025-03-20
EMP09700,Prerak Sawhney,Sales,2.1,99.32,27,4,5.5,Day,86.71,10,102.76,2025-03-06
EMP09701,Reyansh Toor,Logistics,3.1,114.75,20,5,4.1,Night,81.96,14,104.49,2025-01-09
EMP09702,Hansh Jha,Customer Support,3.6,55.82,30,5,1.2,Day,76.96,14,71.8,2025-01-13
EMP09703,Saanvi Karnik,Logistics,3.9,31.08,37,1,3.4,Day,81.35,8,99.16,2025-02-21
EMP09704,Shayak Bassi,Logistics,1.2,48.05,29,5,2.8,Day,86.24,21,60.79,2024-11-06
EMP09705,Zain Madan,Sales,2.1,58.94,34,4,7.0,Day,77.11,12,74.7,2024-12-18
EMP09706,Samar Bassi,Sales,2.1,102.31,34,3,7.7,Night,78.2,15,85.34,2025-04-05
EMP09707,Zoya Seth,Customer Support,2.9,49.97,41,5,6.7,Night,90.21,11,56.77,2025-03-27
EMP09708,Ivan Kari,Logistics,2.9,27.44,27,9,3.7,Day,72.83,15,50.91,2025-01-24
EMP09709,Miraya Bahl,Customer Support,1.9,52.47,29,6,8.2,Day,83.13,14,90.22,2024-11-01
EMP09710,Divit Ratti,Customer Support,1.7,39.99,35,3,5.0,Day,78.41,15,100.42,2024-12-09
EMP09711,Anahita Das,Customer Support,4.3,69.11,38,4,5.3,Day,93.09,16,90.9,2025-01-03
EMP09712,Indranil Shukla,Logistics,3.0,4.26,36,5,4.6,Night,98.42,16,110.16,2025-04-11
EMP09713,Vaibhav Shetty,Logistics,1.6,53.0,35,6,2.0,Day,90.3,11,95.96,2024-12-23
EMP09714,Shlok Shankar,Customer Support,2.9,71.28,23,4,8.2,Night,75.24,9,54.96,2025-01-13
EMP09715,Lakshay Char,Logistics,4.3,116.12,32,4,7.8,Day,79.96,17,99.11,2025-01-04
EMP09716,Vardaniya Lad,Sales,2.3,62.46,33,8,6.4,Day,92.45,14,114.03,2025-01-09
EMP09717,Shamik Raval,Sales,1.7,4.92,42,3,5.1,Day,74.21,16,60.23,2025-04-27
EMP09718,Pranay Samra,Sales,4.0,59.88,19,4,2.8,Day,88.29,20,90.28,2024-12-03
EMP09719,Renee Srinivasan,Customer Support,1.1,80.02,36,4,3.1,Night,72.39,10,89.1,2025-04-19
EMP09720,Sara Sidhu,Customer Support,3.3,110.31,36,4,8.4,Day,96.08,15,104.91,2025-02-06
EMP09721,Sumer Chauhan,Logistics,3.8,53.94,25,4,4.3,Day,91.36,12,53.51,2024-11-16
EMP09722,Rohan Sagar,Logistics,2.8,53.49,28,4,2.2,Night,71.53,18,116.21,2024-12-09
EMP09723,Raghav Bora,Sales,1.1,71.01,33,5,8.3,Day,88.79,10,110.88,2025-03-27
EMP09724,Vivaan Chaudhary,Sales,4.4,8.85,33,5,7.8,Night,96.46,23,84.78,2025-01-06
EMP09725,Lakshit Cherian,Customer Support,3.8,3.61,27,3,4.8,Day,75.43,19,82.86,2025-04-29
EMP09726,Armaan Chaudhary,Customer Support,1.2,31.91,42,3,3.8,Night,87.8,21,113.99,2025-03-20
EMP09727,Seher Bava,Logistics,2.8,68.97,31,5,9.5,Night,79.72,18,106.33,2024-12-11
EMP09728,Kabir Barman,Sales,2.3,7.27,31,8,5.3,Day,97.2,20,79.89,2025-04-06
EMP09729,Samar Aggarwal,Sales,4.8,113.8,23,6,6.1,Night,86.22,18,102.14,2024-11-16
EMP09730,Ira Baria,Logistics,2.9,111.54,26,4,8.2,Night,74.62,17,112.48,2025-04-15
EMP09731,Mannat Mangal,Logistics,1.5,87.98,29,7,3.1,Day,96.4,16,81.66,2025-01-13
EMP09732,Advik Jani,Sales,1.0,26.62,23,7,1.3,Day,87.42,17,58.1,2024-11-17
EMP09733,Suhana Dhaliwal,Logistics,3.2,112.56,26,5,9.9,Night,90.94,16,103.52,2024-11-23
EMP09734,Elakshi Bhasin,Customer Support,2.1,118.69,45,1,4.1,Day,91.87,9,52.25,2025-03-01
EMP09735,Pihu Jayaraman,Sales,2.2,102.56,33,0,5.7,Day,70.89,13,111.44,2024-11-29
EMP09736,Ranbir Golla,Customer Support,4.4,105.71,31,2,3.3,Day,77.39,8,84.46,2024-10-30
EMP09737,Yakshit Vasa,Logistics,2.1,104.85,27,3,4.0,Day,72.25,16,96.88,2025-02-24
EMP09738,Ivana Bose,Customer Support,3.2,15.93,37,0,4.0,Day,76.4,15,77.8,2025-03-18
EMP09739,Kavya Agate,Customer Support,3.0,55.45,29,7,4.1,Day,92.38,15,96.92,2024-12-14
EMP09740,Ishaan Walla,Logistics,2.3,33.6,26,10,6.7,Night,74.14,15,64.65,2025-04-19
EMP09741,Reyansh Kant,Customer Support,3.3,93.11,23,5,8.6,Day,87.64,15,102.65,2025-04-28
EMP09742,Suhana Lad,Customer Support,3.6,16.87,44,6,8.6,Night,77.2,10,67.22,2024-10-31
EMP09743,Kashvi Bhasin,Customer Support,2.1,89.64,36,2,1.5,Night,80.15,19,87.02,2025-01-01
EMP09744,Kashvi Toor,Logistics,1.9,63.4,34,2,2.3,Night,97.31,13,92.02,2025-02-05
EMP09745,Hunar Basu,Logistics,2.2,37.19,25,3,6.2,Night,85.44,14,61.41,2025-03-08
EMP09746,Onkar Bala,Logistics,2.2,81.47,25,5,8.9,Night,87.2,9,88.58,2025-01-14
EMP09747,Rohan Dasgupta,Sales,2.0,5.91,31,8,5.8,Day,74.54,16,57.09,2024-12-25
EMP09748,Advik Kumar,Logistics,4.9,1.78,28,6,2.7,Night,80.58,21,107.93,2025-03-10
EMP09749,Indranil Chaudhry,Logistics,2.4,9.23,30,6,2.5,Day,76.77,11,72.32,2024-12-05
EMP09750,Stuvan Krish,Sales,1.0,62.7,31,1,7.6,Day,89.16,20,104.25,2025-03-17
EMP09751,Kabir Yohannan,Customer Support,3.7,108.43,31,7,9.6,Day,81.72,28,92.8,2025-03-28
EMP09752,Samar Baria,Logistics,1.9,58.57,29,5,2.1,Day,73.11,17,72.93,2025-01-18
EMP09753,Nitya Bava,Customer Support,2.6,92.98,45,8,6.5,Night,77.43,11,87.11,2025-01-28
EMP09754,Gatik Taneja,Customer Support,3.8,91.92,30,2,8.6,Night,73.9,15,97.77,2025-02-17
EMP09755,Gatik Bawa,Logistics,2.9,99.16,23,1,5.8,Night,91.82,9,89.55,2025-04-29
EMP09756,Taran Sandhu,Sales,3.9,44.57,37,1,9.5,Night,75.48,16,95.27,2025-01-22
EMP09757,Dharmajan Mahal,Customer Support,4.7,13.14,33,4,6.1,Night,86.69,20,111.25,2025-02-02
EMP09758,Heer Bose,Sales,1.2,8.87,32,3,3.2,Day,81.4,15,89.11,2024-11-03
EMP09759,Ahana  Vala,Customer Support,1.4,28.7,24,8,1.1,Night,81.74,13,56.88,2024-11-30
EMP09760,Adah Kalla,Customer Support,2.5,100.25,24,8,2.8,Day,90.76,13,84.16,2025-04-23
EMP09761,Shanaya Chacko,Logistics,1.5,35.81,33,8,3.7,Day,83.61,11,83.53,2025-03-08
EMP09762,Heer Gulati,Logistics,3.4,28.45,22,2,9.8,Day,94.09,11,50.72,2024-12-05
EMP09763,Aarav Kara,Customer Support,4.9,39.3,30,6,6.9,Day,72.98,18,114.61,2025-04-27
EMP09764,Yakshit Jaggi,Customer Support,3.9,59.0,43,4,9.9,Night,75.85,11,110.79,2024-11-15
EMP09765,Dharmajan Divan,Logistics,3.9,99.84,29,6,4.9,Night,80.23,13,108.13,2024-12-23
EMP09766,Khushi Sidhu,Sales,2.1,67.96,28,1,8.6,Night,82.28,14,78.61,2025-03-07
EMP09767,Nirvi Ray,Sales,3.3,20.37,31,4,3.7,Night,97.53,21,116.26,2025-01-22
EMP09768,Indranil Sagar,Sales,3.5,15.13,30,8,8.4,Day,92.34,12,104.62,2024-10-31
EMP09769,Aaryahi Ramaswamy,Customer Support,4.6,51.7,31,4,9.9,Night,96.88,10,110.22,2025-02-28
EMP09770,Oorja Golla,Logistics,3.7,14.31,39,8,9.3,Day,99.31,12,98.27,2024-11-07
EMP09771,Manikya Tella,Customer Support,3.8,38.54,27,6,5.5,Night,96.74,23,57.22,2025-03-23
EMP09772,Hazel Sandhu,Customer Support,1.5,98.36,37,3,2.8,Night,95.55,16,51.07,2024-11-04
EMP09773,Siya Badami,Sales,3.7,34.81,42,9,6.4,Night,72.61,10,93.24,2025-04-07
EMP09774,Vedika Gala,Customer Support,4.5,24.07,38,3,8.3,Day,98.53,15,54.0,2025-04-26
EMP09775,Misha Soman,Customer Support,2.1,71.72,36,3,1.2,Day,78.96,15,119.0,2025-02-02
EMP09776,Samiha Ghose,Logistics,1.2,112.56,29,7,8.1,Night,93.83,17,53.16,2025-04-17
EMP09777,Amira Varghese,Customer Support,2.2,38.4,35,8,4.2,Night,75.56,15,98.32,2025-03-17
EMP09778,Dharmajan Swamy,Sales,2.2,39.05,30,3,3.9,Night,88.1,11,100.55,2025-02-27
EMP09779,Nitya Buch,Sales,1.4,96.02,34,6,9.9,Night,95.23,17,86.48,2025-03-15
EMP09780,Tejas Sharaf,Sales,2.5,75.18,28,5,2.6,Day,84.39,13,57.03,2024-11-18
EMP09781,Abram Behl,Logistics,4.3,12.53,32,7,2.0,Day,86.57,20,114.81,2024-11-26
EMP09782,Dhanuk Walla,Customer Support,4.6,110.08,32,5,5.8,Night,77.6,15,82.19,2025-01-29
EMP09783,Aaryahi Virk,Sales,4.3,32.05,28,4,5.2,Night,82.92,16,118.25,2024-12-01
EMP09784,Neelofar Bhatt,Customer Support,4.8,2.5,37,2,1.7,Night,90.7,9,79.33,2025-03-03
EMP09785,Diya Ray,Sales,4.7,76.56,34,5,1.4,Night,96.86,16,58.36,2025-01-10
EMP09786,Kashvi Ramachandran,Logistics,1.7,67.38,35,7,7.6,Night,94.94,14,113.93,2025-03-15
EMP09787,Aradhya Rattan,Customer Support,1.2,85.49,36,4,6.0,Night,83.77,19,59.18,2025-01-15
EMP09788,Anay Kashyap,Logistics,1.6,39.74,37,3,3.1,Day,95.15,12,108.85,2025-03-20
EMP09789,Dhruv Wali,Logistics,2.8,94.19,30,4,9.2,Night,76.93,20,75.03,2025-01-11
EMP09790,Sumer Lalla,Customer Support,4.4,63.32,35,6,9.1,Night,76.58,20,70.41,2024-11-05
EMP09791,Devansh Chokshi,Customer Support,3.1,68.09,26,3,9.3,Day,82.04,9,63.54,2025-02-15
EMP09792,Rohan Din,Customer Support,4.6,117.32,38,6,9.9,Night,88.64,20,85.06,2025-03-02
EMP09793,Lavanya Chana,Logistics,1.3,100.65,34,5,8.7,Night,90.0,18,60.85,2024-12-26
EMP09794,Tarini Dani,Sales,4.7,35.19,31,4,3.1,Night,88.08,18,53.02,2025-02-22
EMP09795,Samiha Kibe,Customer Support,4.5,77.57,29,4,1.1,Night,89.16,12,80.31,2025-03-03
EMP09796,Kiaan Rama,Sales,3.7,80.98,27,10,3.5,Night,70.17,19,83.51,2025-03-31
EMP09797,Advik Sawhney,Customer Support,1.8,40.22,35,4,5.1,Day,82.39,7,113.06,2025-02-12
EMP09798,Vaibhav Kakar,Customer Support,4.8,21.82,31,8,5.5,Night,88.17,21,107.12,2024-11-27
EMP09799,Bhamini Dave,Customer Support,1.9,28.05,29,3,8.5,Day,92.71,19,86.16,2025-03-24
EMP09800,Kaira Bobal,Logistics,4.8,53.83,26,4,2.4,Day,85.49,13,50.16,2025-04-07
EMP09801,Aradhya Dhingra,Customer Support,4.7,74.46,18,5,1.2,Day,84.93,20,95.44,2024-12-10
EMP09802,Yuvaan Goswami,Customer Support,4.2,8.5,39,6,4.2,Day,94.85,12,80.44,2025-03-27
EMP09803,Nayantara Date,Logistics,4.6,36.91,35,4,1.6,Night,78.89,12,70.05,2025-04-29
EMP09804,Divyansh Solanki,Logistics,3.2,86.43,34,4,3.4,Day,77.69,7,109.82,2025-01-21
EMP09805,Anya Chaudhry,Logistics,3.9,88.9,30,4,5.6,Night,77.02,9,80.09,2025-01-26
EMP09806,Veer Lal,Logistics,1.1,114.79,32,5,5.9,Day,70.25,12,71.79,2025-01-22
EMP09807,Farhan Babu,Customer Support,1.1,70.26,27,2,6.3,Day,89.01,18,62.19,2024-11-07
EMP09808,Taimur Dayal,Customer Support,4.7,84.82,17,10,6.9,Day,81.14,17,79.43,2025-03-18
EMP09809,Yakshit Chahal,Sales,2.1,83.88,30,5,4.2,Night,85.28,16,116.38,2025-04-08
EMP09810,Faiyaz Das,Sales,4.3,87.08,30,5,5.1,Day,77.35,17,81.18,2025-04-12
EMP09811,Drishya Bath,Logistics,2.6,60.56,26,2,9.4,Day,76.22,14,111.47,2025-02-24
EMP09812,Navya Loke,Customer Support,4.3,118.39,38,6,5.0,Day,93.25,16,79.92,2024-12-02
EMP09813,Ritvik Mani,Logistics,1.5,80.36,30,8,7.3,Day,87.75,11,85.44,2025-02-05
EMP09814,Riaan Kuruvilla,Logistics,1.7,14.75,25,0,8.4,Night,88.71,15,69.33,2025-01-12
EMP09815,Nitya Dave,Sales,3.6,92.07,29,3,1.6,Day,88.17,19,115.63,2024-12-05
EMP09816,Shaan Mane,Logistics,1.0,85.4,42,7,4.9,Day,76.5,17,68.66,2024-11-27
EMP09817,Yasmin Garg,Sales,2.4,40.94,27,5,7.0,Night,71.51,17,60.96,2024-11-25
EMP09818,Neysa Dubey,Logistics,1.3,105.37,30,7,8.7,Day,95.7,23,117.6,2024-11-23
EMP09819,Stuvan Saini,Sales,2.0,58.4,33,2,2.4,Day,70.61,17,103.61,2024-11-29
EMP09820,Sana Rout,Customer Support,4.3,74.46,22,6,8.7,Night,89.59,11,87.68,2024-12-29
EMP09821,Arnav Bose,Sales,4.7,113.41,28,1,9.7,Day,92.37,8,108.48,2024-11-05
EMP09822,Sara Sura,Logistics,2.7,72.97,30,3,1.2,Night,96.48,12,100.74,2024-12-18
EMP09823,Bhamini Sekhon,Logistics,4.3,94.36,31,9,5.1,Day,86.36,9,118.99,2025-02-05
EMP09824,Sara Gera,Customer Support,1.1,89.08,26,5,9.1,Night,73.21,12,50.27,2025-03-07
EMP09825,Nakul Bhandari,Sales,4.1,59.11,28,3,6.3,Night,90.43,15,112.16,2025-04-02
EMP09826,Arnav Yohannan,Sales,4.9,55.28,33,3,7.1,Day,93.33,19,106.66,2024-12-25
EMP09827,Arhaan Majumdar,Customer Support,3.7,30.54,23,1,2.8,Night,78.94,22,115.91,2024-11-22
EMP09828,Aradhya Sama,Customer Support,4.0,51.5,28,2,9.6,Day,99.76,16,70.35,2024-11-10
EMP09829,Onkar Kashyap,Customer Support,4.3,11.99,40,3,4.4,Night,87.53,14,103.28,2025-04-20
EMP09830,Indrans Vasa,Sales,2.5,77.41,36,6,5.9,Day,89.71,15,109.16,2025-03-06
EMP09831,Oorja Raval,Customer Support,1.4,28.54,36,4,5.3,Night,91.38,22,57.86,2024-12-05
EMP09832,Divij Wali,Logistics,2.7,105.12,35,4,4.8,Night,92.21,10,102.56,2024-12-20
EMP09833,Alia Bhat,Logistics,1.1,13.06,25,6,8.2,Day,76.62,16,118.76,2025-03-31
EMP09834,Priyansh Bath,Logistics,3.7,20.31,26,6,7.1,Day,91.86,18,95.04,2025-04-17
EMP09835,Hiran Gopal,Logistics,4.5,4.29,26,5,5.0,Night,77.47,8,80.74,2025-04-01
EMP09836,Kavya Hegde,Logistics,4.5,32.0,30,6,4.8,Day,95.82,18,73.4,2025-03-07
EMP09837,Yuvraj  Joshi,Customer Support,4.4,19.7,23,3,8.4,Day,81.19,19,109.99,2025-01-19
EMP09838,Vardaniya Kota,Customer Support,2.4,17.94,33,4,8.2,Night,92.76,13,96.52,2025-04-13
EMP09839,Vihaan Hayer,Logistics,3.4,58.35,26,13,8.0,Day,75.74,21,103.28,2025-01-03
EMP09840,Mahika Mand,Sales,2.5,10.77,25,2,2.1,Day,87.63,16,119.3,2024-10-30
EMP09841,Indrajit Majumdar,Logistics,1.1,35.57,23,9,4.3,Day,80.2,17,115.23,2024-12-15
EMP09842,Hazel Bahri,Customer Support,2.4,57.81,27,4,6.8,Day,71.93,13,60.04,2024-11-10
