Customer ID,Customer Name,Gender,Age,Location,Total Orders,Average Basket Size (₹),Total Spend (₹),Preferred Category,Last Purchase Date,Days Since Last Purchase,Engagement Score (1-100),Customer Rating (1 to 5 stars)
CUST09169,Stuvan Ganesan,Male,18,Ahmedabad,11,1317.78,14495.58,Books,2024-09-09,233,62,1.6
CUST09170,Anahita Kalla,Female,32,Chennai,6,3956.22,23737.32,Beauty,2024-11-05,176,14,4.6
CUST09171,Hrishita Baria,Other,43,Hyderabad,12,4637.78,55653.36,Electronics,2024-10-01,211,50,4.8
CUST09172,Darshit Khalsa,Male,68,Hyderabad,7,2036.09,14252.63,Home,2025-03-17,44,59,2.7
CUST09173,Anay Kapur,Male,21,Pune,9,4023.42,36210.78,Home,2025-02-11,78,70,2.8
CUST09174,Umang Bala,Male,60,Bangalore,10,1731.75,17317.5,Home,2025-02-07,82,58,4.0
CUST09175,Kanav Tripathi,Female,22,Bangalore,8,4741.7,37933.6,Fashion,2025-03-23,38,9,3.0
CUST09176,Ayesha Varty,Female,52,Mumbai,10,3575.57,35755.7,Books,2024-09-06,236,57,2.3
CUST09177,Aarav Deo,Male,30,Delhi,6,3061.74,18370.44,Grocery,2024-09-02,240,41,1.8
CUST09178,Bhamini Agrawal,Male,27,Mumbai,13,4009.42,52122.46,Sports,2024-10-14,198,27,1.1
CUST09179,Alia Bhakta,Male,28,Lucknow,10,4159.54,41595.4,Electronics,2024-10-04,208,58,3.4
CUST09180,Veer Jhaveri,Male,35,Delhi,12,4515.66,54187.92,Grocery,2024-07-21,283,81,1.6
CUST09181,Rati Sarin,Other,51,Bangalore,9,4555.04,40995.36,Sports,2025-03-28,33,100,4.4
CUST09182,Madhav Walla,Other,56,Delhi,13,737.11,9582.43,Grocery,2025-01-10,110,68,4.9
CUST09183,Saira Sinha,Other,58,Pune,12,1053.08,12636.96,Beauty,2025-01-13,107,58,2.8
CUST09184,Samarth Kala,Male,59,Bangalore,9,4217.27,37955.43,Books,2025-03-15,46,24,1.5
CUST09185,Samar Sarkar,Female,67,Bangalore,13,4757.23,61843.99,Fashion,2024-11-11,170,80,3.3
CUST09186,Aniruddh Kumer,Male,40,Delhi,4,1884.52,7538.08,Fashion,2025-03-09,52,62,3.3
CUST09187,Yakshit Sanghvi,Female,24,Ahmedabad,11,538.71,5925.81,Sports,2024-06-04,330,81,1.5
CUST09188,Hrishita Sarkar,Male,56,Chennai,8,1952.17,15617.36,Books,2024-11-22,159,67,3.6
CUST09189,Rania Khatri,Male,20,Chennai,7,2222.89,15560.23,Electronics,2025-04-22,8,3,2.3
CUST09190,Alisha Tank,Female,29,Lucknow,10,3924.65,39246.5,Fashion,2025-03-10,51,51,4.4
CUST09191,Himmat Borah,Other,24,Hyderabad,6,714.13,4284.78,Home,2024-07-01,303,99,3.4
CUST09192,Anika Atwal,Male,66,Pune,4,1456.88,5827.52,Grocery,2024-05-17,348,67,2.7
CUST09193,Zeeshan Solanki,Male,43,Kolkata,12,4522.86,54274.32,Home,2024-06-09,325,80,4.9
CUST09194,Nitya Hans,Male,50,Kolkata,10,1196.69,11966.9,Books,2024-10-12,200,57,3.0
CUST09195,Riaan Rajagopalan,Other,54,Delhi,8,3916.61,31332.88,Grocery,2024-11-02,179,20,4.5
CUST09196,Elakshi Sidhu,Male,65,Jaipur,11,2125.9,23384.9,Sports,2025-04-06,24,45,2.1
CUST09197,Krish Konda,Other,32,Lucknow,13,3481.97,45265.61,Grocery,2025-04-05,25,6,2.8
CUST09198,Heer Varughese,Male,19,Ahmedabad,8,832.31,6658.48,Home,2024-12-24,127,33,1.3
CUST09199,Advika Badami,Male,58,Hyderabad,18,1789.51,32211.18,Grocery,2025-04-15,15,43,2.7
CUST09200,Divij Gopal,Other,24,Pune,7,2411.55,16880.85,Home,2024-10-21,191,50,4.6
CUST09201,Zara Vaidya,Female,49,Mumbai,11,4357.46,47932.06,Books,2025-02-18,71,27,4.3
CUST09202,Kimaya Bhandari,Male,21,Chennai,16,3035.73,48571.68,Grocery,2025-03-18,43,30,4.9
CUST09203,Charvi Rajan,Male,37,Bangalore,14,703.51,9849.14,Books,2024-12-22,129,99,4.0
CUST09204,Himmat Dugar,Male,67,Kolkata,13,4108.4,53409.2,Books,2025-01-01,119,18,2.1
CUST09205,Miraya Bala,Other,53,Hyderabad,10,745.35,7453.5,Fashion,2025-04-24,6,30,1.6
CUST09206,Indrajit Raman,Female,49,Chennai,12,4704.65,56455.8,Electronics,2024-12-03,148,90,1.7
CUST09207,Zoya Bedi,Other,45,Delhi,6,1452.73,8716.38,Home,2025-01-11,109,15,3.6
CUST09208,Dhanuk Gaba,Female,30,Mumbai,9,2695.67,24261.03,Electronics,2025-02-14,75,96,2.5
CUST09209,Rati Saha,Female,18,Mumbai,9,825.26,7427.34,Books,2025-04-18,12,99,2.7
CUST09210,Ahana  Gulati,Male,52,Ahmedabad,8,3027.71,24221.68,Electronics,2025-01-31,89,76,4.4
CUST09211,Bhamini Shukla,Other,65,Kolkata,18,2737.53,49275.54,Electronics,2024-12-05,146,62,3.9
CUST09212,Dhanuk Char,Other,47,Bangalore,11,2346.12,25807.32,Books,2025-01-17,103,21,1.8
CUST09213,Samarth Dada,Other,53,Pune,12,660.08,7920.96,Fashion,2024-09-20,222,12,1.7
CUST09214,Shaan Vasa,Male,42,Pune,10,4455.21,44552.1,Electronics,2025-02-16,73,49,4.3
CUST09215,Uthkarsh Lall,Other,33,Kolkata,5,4111.86,20559.3,Grocery,2024-06-01,333,1,4.8
CUST09216,Veer Madan,Other,36,Chennai,13,3348.64,43532.32,Beauty,2025-02-18,71,75,1.7
CUST09217,Ayesha Trivedi,Male,18,Pune,16,3075.03,49200.48,Books,2024-05-13,352,55,4.8
CUST09218,Purab Basu,Male,22,Bangalore,6,3627.26,21763.56,Electronics,2024-06-06,328,25,2.7
CUST09219,Arnav Banik,Other,68,Chennai,8,1147.96,9183.68,Home,2025-04-15,15,47,4.6
CUST09220,Hazel Krishna,Male,39,Kolkata,13,4696.9,61059.7,Books,2024-06-04,330,73,4.0
CUST09221,Hunar Choudhry,Other,41,Chennai,11,1781.03,19591.33,Grocery,2025-03-07,54,39,4.6
CUST09222,Samiha Kata,Male,60,Lucknow,8,3454.21,27633.68,Home,2025-04-19,11,27,3.6
CUST09223,Adira Talwar,Other,62,Bangalore,13,3230.4,41995.2,Grocery,2024-11-12,169,93,1.6
CUST09224,Bhamini Behl,Male,69,Mumbai,4,3364.76,13459.04,Sports,2024-08-12,261,50,1.2
CUST09225,Badal Raja,Female,54,Bangalore,9,4455.28,40097.52,Books,2025-01-23,97,91,3.5
CUST09226,Fateh Bala,Male,53,Ahmedabad,15,1831.6,27474.0,Beauty,2024-11-14,167,55,1.2
CUST09227,Mannat Lal,Other,53,Kolkata,7,3870.27,27091.89,Sports,2025-03-12,49,28,1.9
CUST09228,Saksham Venkatesh,Male,21,Delhi,11,3192.76,35120.36,Grocery,2024-07-15,289,57,1.8
CUST09229,Siya Ratta,Other,53,Pune,11,842.27,9264.97,Fashion,2024-11-01,180,82,2.7
CUST09230,Mehul Kapur,Male,69,Chennai,14,2363.7,33091.8,Books,2024-09-19,223,79,3.4
CUST09231,Taran Bhasin,Male,35,Bangalore,10,4270.78,42707.8,Sports,2025-03-11,50,16,4.6
CUST09232,Krish Mahal,Other,67,Mumbai,11,1919.06,21109.66,Sports,2025-04-16,14,87,4.7
CUST09233,Tanya Sheth,Other,33,Bangalore,14,2670.19,37382.66,Electronics,2024-08-01,272,94,4.9
CUST09234,Urvi Sha,Female,58,Hyderabad,12,2698.87,32386.44,Fashion,2024-07-14,290,100,4.1
CUST09235,Indrajit Buch,Female,35,Jaipur,10,3281.04,32810.4,Electronics,2025-04-21,9,56,4.7
CUST09236,Jhanvi Wali,Other,39,Lucknow,14,4478.08,62693.12,Books,2024-05-06,359,35,4.2
CUST09237,Himmat Cheema,Other,19,Pune,5,1280.93,6404.65,Home,2024-08-24,249,28,4.6
CUST09238,Pari Hans,Male,38,Ahmedabad,12,2770.78,33249.36,Home,2024-07-06,298,46,1.4
CUST09239,Urvi Bora,Female,53,Hyderabad,11,2409.2,26501.2,Fashion,2024-11-11,170,67,4.8
CUST09240,Riaan Kala,Other,61,Bangalore,7,1831.64,12821.48,Beauty,2025-01-30,90,16,1.9
CUST09241,Riya Bhandari,Male,56,Kolkata,5,4638.24,23191.2,Electronics,2024-12-07,144,79,3.3
CUST09242,Ivan Shankar,Male,64,Mumbai,5,536.77,2683.85,Grocery,2025-03-27,34,83,3.1
CUST09243,Shanaya Master,Female,56,Mumbai,9,1049.47,9445.23,Fashion,2024-09-07,235,74,3.3
CUST09244,Jivin Kata,Female,46,Chennai,8,3800.05,30400.4,Books,2024-09-01,241,49,3.8
CUST09245,Anay Walla,Female,43,Chennai,9,1685.49,15169.41,Home,2024-08-02,271,68,3.2
CUST09246,Amira Tara,Male,38,Lucknow,12,3754.31,45051.72,Grocery,2024-07-02,302,22,3.8
CUST09247,Anahi Brahmbhatt,Other,34,Chennai,17,4245.14,72167.38,Electronics,2025-03-10,51,18,3.1
CUST09248,Tiya Shukla,Male,33,Chennai,16,1645.77,26332.32,Grocery,2025-04-14,16,22,1.0
CUST09249,Hiran Walla,Female,48,Mumbai,6,1363.75,8182.5,Home,2024-12-14,137,16,3.5
CUST09250,Damini Dayal,Male,68,Delhi,7,1153.85,8076.95,Beauty,2024-12-18,133,56,3.2
CUST09251,Manikya Chanda,Female,26,Pune,8,1400.4,11203.2,Grocery,2024-05-18,347,3,3.3
CUST09252,Lagan Dugar,Male,48,Jaipur,7,1702.33,11916.31,Home,2025-01-01,119,53,1.0
CUST09253,Manikya Chakrabarti,Female,31,Hyderabad,9,4409.37,39684.33,Sports,2024-07-08,296,35,2.9
CUST09254,Dhanuk Barman,Male,66,Hyderabad,13,3965.02,51545.26,Books,2024-05-28,337,80,4.5
CUST09255,Kaira Ravel,Other,54,Bangalore,18,508.3,9149.4,Sports,2025-03-24,37,85,2.3
CUST09256,Zoya Dhaliwal,Male,19,Chennai,16,4433.54,70936.64,Fashion,2024-09-23,219,21,2.8
CUST09257,Myra Chaudry,Female,69,Jaipur,8,854.66,6837.28,Books,2024-05-26,339,65,1.5
CUST09258,Devansh Kuruvilla,Female,65,Ahmedabad,6,3448.7,20692.2,Electronics,2025-01-23,97,57,2.8
CUST09259,Kiaan Sinha,Other,63,Jaipur,12,1181.64,14179.68,Fashion,2024-05-20,345,94,2.6
CUST09260,Ishaan Dar,Female,31,Kolkata,16,780.24,12483.84,Beauty,2024-07-22,282,47,4.5
CUST09261,Amani Balan,Other,50,Jaipur,4,3918.97,15675.88,Fashion,2024-12-16,135,34,1.1
CUST09262,Samar Sarna,Other,52,Lucknow,13,2602.41,33831.33,Home,2024-09-24,218,48,4.8
CUST09263,Ritvik Kalita,Male,56,Lucknow,6,3195.78,19174.68,Home,2024-05-26,339,39,3.3
CUST09264,Abram Raman,Male,64,Lucknow,10,2414.09,24140.9,Grocery,2024-08-12,261,87,3.1
CUST09265,Adira Koshy,Female,68,Hyderabad,11,802.27,8824.97,Grocery,2025-01-12,108,98,4.5
CUST09266,Chirag Desai,Female,37,Kolkata,10,3828.28,38282.8,Books,2025-02-07,82,30,1.8
CUST09267,Jayesh Wali,Male,19,Mumbai,7,4191.58,29341.06,Sports,2024-10-24,188,50,1.8
CUST09268,Manikya Sem,Female,68,Pune,11,686.39,7550.29,Beauty,2024-12-12,139,97,4.5
CUST09269,Keya Ghose,Female,58,Lucknow,9,2190.73,19716.57,Books,2025-02-03,86,16,4.7
CUST09270,Devansh Loke,Female,36,Jaipur,13,3007.92,39102.96,Fashion,2024-09-26,216,94,4.4
CUST09271,Nayantara Dalal,Other,54,Ahmedabad,12,3223.33,38679.96,Books,2025-04-16,14,3,1.2
CUST09272,Elakshi Guha,Other,35,Jaipur,7,3101.69,21711.83,Fashion,2024-05-22,343,61,3.6
CUST09273,Pari Lad,Female,33,Pune,12,3618.23,43418.76,Beauty,2024-07-05,299,2,2.8
CUST09274,Riya Cheema,Other,21,Mumbai,13,4850.67,63058.71,Beauty,2024-05-30,335,26,4.2
CUST09275,Chirag Hegde,Female,29,Ahmedabad,12,2257.64,27091.68,Grocery,2025-01-06,114,18,1.6
CUST09276,Vivaan Barman,Male,46,Chennai,8,3004.81,24038.48,Home,2024-07-16,288,66,4.7
CUST09277,Seher Kannan,Other,24,Mumbai,7,3645.85,25520.95,Electronics,2025-03-14,47,40,2.3
CUST09278,Amira Lal,Female,31,Kolkata,10,3165.91,31659.1,Books,2024-11-23,158,3,2.3
CUST09279,Manikya Hayre,Female,29,Lucknow,5,2240.38,11201.9,Books,2024-12-28,123,17,1.7
CUST09280,Kiaan Ramakrishnan,Female,52,Delhi,14,3308.36,46317.04,Books,2025-02-15,74,24,1.0
CUST09281,Nayantara Bhatt,Male,22,Pune,10,3425.5,34255.0,Home,2024-10-25,187,2,2.3
CUST09282,Priyansh Ram,Male,34,Kolkata,10,3132.36,31323.6,Fashion,2025-04-23,7,70,1.6
CUST09283,Priyansh Sehgal,Female,59,Pune,17,1423.0,24191.0,Electronics,2025-03-04,57,40,4.0
CUST09284,Bhavin Manda,Other,49,Lucknow,13,2776.92,36099.96,Books,2025-02-06,83,26,4.0
CUST09285,Keya Luthra,Female,27,Lucknow,9,4479.61,40316.49,Sports,2025-03-08,53,57,4.3
CUST09286,Kaira Ramanathan,Male,60,Hyderabad,7,4408.71,30860.97,Books,2024-07-04,300,49,1.0
CUST09287,Taimur Babu,Male,34,Chennai,6,3878.55,23271.3,Sports,2024-08-10,263,57,2.4
CUST09288,Jivin Lall,Other,22,Lucknow,9,3637.38,32736.42,Fashion,2025-02-22,67,56,1.0
CUST09289,Neelofar Din,Female,62,Hyderabad,10,1189.76,11897.6,Fashion,2025-01-27,93,70,3.0
CUST09290,Renee Barman,Other,59,Pune,6,2567.59,15405.54,Books,2024-07-04,300,76,4.6
CUST09291,Dhanuk Aggarwal,Male,26,Ahmedabad,14,999.28,13989.92,Electronics,2024-11-13,168,21,2.6
CUST09292,Yakshit Tak,Female,66,Ahmedabad,7,4177.78,29244.46,Grocery,2024-06-05,329,16,4.5
CUST09293,Neysa Bhasin,Female,50,Mumbai,11,1809.69,19906.59,Grocery,2025-03-21,40,6,4.8
CUST09294,Anvi Sampath,Other,53,Hyderabad,8,3950.9,31607.2,Sports,2024-08-21,252,34,2.0
CUST09295,Ehsaan Mann,Other,53,Lucknow,10,4165.61,41656.1,Fashion,2024-05-02,363,59,1.0
CUST09296,Sahil Johal,Other,35,Ahmedabad,9,4516.23,40646.07,Home,2024-05-16,349,67,4.0
CUST09297,Sara Iyengar,Male,26,Kolkata,12,3892.24,46706.88,Fashion,2024-07-29,275,41,3.3
CUST09298,Suhana Sathe,Male,46,Ahmedabad,6,3041.28,18247.68,Sports,2024-05-27,338,19,2.4
CUST09299,Ritvik Sura,Male,67,Mumbai,16,3191.83,51069.28,Beauty,2025-02-22,67,29,2.5
CUST09300,Zeeshan Dey,Female,31,Jaipur,11,1942.62,21368.82,Books,2024-07-23,281,32,1.3
CUST09301,Mahika Behl,Female,42,Hyderabad,12,1296.48,15557.76,Books,2024-06-05,329,10,4.5
CUST09302,Eshani Yogi,Other,32,Mumbai,6,1087.86,6527.16,Books,2024-05-30,335,64,2.0
CUST09303,Anahita Jha,Other,23,Hyderabad,12,1319.11,15829.32,Sports,2024-12-01,150,91,1.4
CUST09304,Nirvi Sathe,Male,59,Pune,12,4702.78,56433.36,Fashion,2024-07-04,300,93,4.1
CUST09305,Shamik Roy,Other,46,Hyderabad,7,1239.95,8679.65,Home,2024-10-12,200,77,2.9
CUST09306,Zara Bath,Male,32,Kolkata,7,3756.82,26297.74,Beauty,2025-04-05,25,20,4.1
CUST09307,Uthkarsh Bhatt,Male,46,Mumbai,10,1330.83,13308.3,Fashion,2025-03-04,57,28,4.6
CUST09308,Kanav Bhargava,Female,21,Kolkata,10,4888.8,48888.0,Fashion,2025-01-26,94,27,2.5
CUST09309,Neelofar Dube,Male,35,Mumbai,17,2149.63,36543.71,Beauty,2025-04-18,12,77,1.2
CUST09310,Abram Badami,Female,67,Delhi,18,2354.61,42382.98,Books,2025-01-06,114,25,2.0
CUST09311,Veer Wali,Male,66,Ahmedabad,14,2320.3,32484.2,Sports,2025-04-15,15,29,1.2
CUST09312,Miraan Kashyap,Other,61,Jaipur,8,4174.07,33392.56,Beauty,2024-09-28,214,15,1.6
CUST09313,Ishita Sarkar,Female,56,Jaipur,12,1482.31,17787.72,Grocery,2024-09-05,237,45,4.4
CUST09314,Trisha Walia,Male,33,Kolkata,13,4239.61,55114.93,Books,2024-05-29,336,45,4.8
CUST09315,Hansh Seshadri,Male,28,Mumbai,15,3456.76,51851.4,Beauty,2025-01-06,114,30,3.7
CUST09316,Samaira Majumdar,Female,31,Jaipur,11,1491.26,16403.86,Electronics,2025-04-26,4,38,3.9
CUST09317,Kavya Suresh,Other,20,Ahmedabad,8,794.33,6354.64,Books,2024-08-07,266,60,3.9
CUST09318,Tarini Bhargava,Female,68,Lucknow,10,3987.47,39874.7,Sports,2024-12-03,148,32,1.5
CUST09319,Vardaniya Baral,Female,67,Mumbai,15,1485.33,22279.95,Sports,2025-03-10,51,50,1.2
CUST09320,Veer Chana,Other,59,Pune,13,4500.8,58510.4,Electronics,2024-07-19,285,71,3.8
CUST09321,Amani Kadakia,Other,55,Lucknow,10,1084.03,10840.3,Grocery,2025-04-09,21,35,1.1
CUST09322,Bhavin Singh,Other,62,Hyderabad,11,3273.64,36010.04,Home,2025-02-10,79,97,4.2
CUST09323,Raghav Mammen,Female,59,Jaipur,6,3614.76,21688.56,Beauty,2024-07-13,291,76,3.4
CUST09324,Badal Reddy,Other,35,Jaipur,4,3459.66,13838.64,Beauty,2025-02-14,75,87,1.5
CUST09325,Alisha Dhawan,Female,37,Ahmedabad,12,1922.13,23065.56,Books,2024-12-13,138,5,3.6
CUST09326,Vardaniya Tak,Female,65,Delhi,8,4439.86,35518.88,Beauty,2024-06-12,322,31,3.4
CUST09327,Kartik Suri,Female,42,Hyderabad,11,3964.12,43605.32,Sports,2024-06-23,311,80,2.5
CUST09328,Adira Dhingra,Other,55,Kolkata,12,2795.93,33551.16,Fashion,2024-05-12,353,97,4.3
CUST09329,Devansh Wadhwa,Other,30,Jaipur,11,3214.82,35363.02,Fashion,2024-08-03,270,53,2.2
CUST09330,Taimur Shere,Female,21,Chennai,10,3048.67,30486.7,Electronics,2024-09-02,240,1,2.5
CUST09331,Neysa Apte,Female,31,Bangalore,10,4760.14,47601.4,Sports,2025-01-20,100,86,3.8
CUST09332,Jivika Sura,Other,50,Jaipur,5,4533.86,22669.3,Home,2024-09-12,230,92,4.0
CUST09333,Nirvaan Saraf,Female,45,Hyderabad,11,1559.74,17157.14,Grocery,2025-04-23,7,69,2.1
CUST09334,Anvi Devi,Male,69,Mumbai,11,1682.42,18506.62,Home,2024-12-20,131,68,1.1
CUST09335,Saksham Bhasin,Female,54,Kolkata,9,4916.47,44248.23,Grocery,2024-05-05,360,65,1.7
CUST09336,Kabir Maharaj,Male,25,Delhi,13,1564.52,20338.76,Fashion,2024-10-16,196,15,2.1
CUST09337,Siya Dutta,Male,61,Chennai,6,4790.66,28743.96,Home,2025-02-17,72,52,4.6
CUST09338,Vivaan Reddy,Female,51,Hyderabad,14,3423.89,47934.46,Electronics,2024-11-03,178,38,4.6
CUST09339,Dhruv Suri,Female,61,Pune,7,725.49,5078.43,Home,2024-07-14,290,24,3.6
CUST09340,Anaya Sastry,Female,22,Mumbai,6,2010.77,12064.62,Grocery,2025-04-17,13,23,3.8
CUST09341,Yuvraj  Brahmbhatt,Male,22,Delhi,11,2642.69,29069.59,Electronics,2024-06-08,326,47,3.5
CUST09342,Farhan Vyas,Other,48,Bangalore,10,4248.92,42489.2,Sports,2024-11-09,172,7,4.1
CUST09343,Pari Keer,Male,62,Ahmedabad,12,1978.63,23743.56,Beauty,2024-11-11,170,31,2.4
CUST09344,Eshani Ram,Male,26,Bangalore,11,1897.6,20873.6,Grocery,2024-05-05,360,7,3.2
CUST09345,Sumer Dua,Male,59,Ahmedabad,10,4641.18,46411.8,Beauty,2024-05-14,351,77,3.7
CUST09346,Akarsh Viswanathan,Other,49,Ahmedabad,9,855.65,7700.85,Grocery,2024-06-06,328,4,2.9
CUST09347,Arhaan Suresh,Male,50,Kolkata,19,2981.85,56655.15,Fashion,2024-12-23,128,54,4.1
CUST09348,Aarna Keer,Male,20,Bangalore,8,2769.08,22152.64,Books,2024-07-26,278,82,4.7
CUST09349,Parinaaz Mand,Female,47,Kolkata,8,758.01,6064.08,Fashion,2024-07-23,281,83,3.7
CUST09350,Samarth Kota,Other,67,Hyderabad,13,894.92,11633.96,Beauty,2025-02-09,80,80,1.3
CUST09351,Raghav Sharaf,Male,29,Bangalore,11,2218.85,24407.35,Books,2024-07-19,285,52,3.4
CUST09352,Kavya Sachdev,Male,46,Chennai,5,1103.73,5518.65,Sports,2024-10-25,187,82,3.8
CUST09353,Nirvi Korpal,Female,20,Delhi,8,2651.32,21210.56,Electronics,2024-07-06,298,80,2.1
CUST09354,Navya Datta,Other,43,Ahmedabad,10,3240.0,32400.0,Home,2024-08-26,247,48,2.3
CUST09355,Jhanvi Maharaj,Other,47,Ahmedabad,10,3611.29,36112.9,Beauty,2024-11-07,174,95,3.4
CUST09356,Rohan Roy,Female,26,Jaipur,10,2959.12,29591.2,Grocery,2024-06-16,318,89,3.8
CUST09357,Ishita Mandal,Male,43,Jaipur,7,2208.47,15459.29,Books,2024-06-07,327,66,4.5
CUST09358,Rania Rao,Female,19,Delhi,14,1083.91,15174.74,Books,2024-10-07,205,54,4.1
CUST09359,Hunar Apte,Other,20,Delhi,12,1613.68,19364.16,Home,2025-01-04,116,92,1.5
CUST09360,Veer Bhakta,Other,63,Bangalore,7,2387.4,16711.8,Grocery,2025-04-05,25,80,2.4
CUST09361,Heer Lanka,Male,21,Delhi,6,4658.52,27951.12,Electronics,2024-11-22,159,54,1.6
CUST09362,Vedika Maharaj,Male,42,Mumbai,13,1411.7,18352.1,Home,2024-08-21,252,100,4.0
CUST09363,Prerak Shankar,Other,68,Hyderabad,9,2360.05,21240.45,Fashion,2025-04-09,21,45,2.1
CUST09364,Farhan Rastogi,Other,30,Delhi,12,3795.39,45544.68,Sports,2024-06-02,332,40,1.5
CUST09365,Yasmin Bhardwaj,Female,56,Ahmedabad,9,3673.42,33060.78,Sports,2024-09-26,216,35,1.4
CUST09366,Miraan Viswanathan,Female,61,Bangalore,7,4845.17,33916.19,Sports,2024-12-21,130,24,1.5
CUST09367,Mehul Chawla,Male,52,Delhi,7,1359.06,9513.42,Home,2024-12-15,136,35,2.0
CUST09368,Ira Bora,Female,40,Pune,8,574.34,4594.72,Books,2024-10-01,211,94,4.1
CUST09369,Advika Gupta,Other,26,Chennai,6,1950.45,11702.7,Books,2024-07-14,290,37,2.0
CUST09370,Eva Swamy,Female,19,Delhi,9,1173.62,10562.58,Electronics,2024-04-30,365,75,2.1
CUST09371,Ishita Sachdeva,Female,58,Jaipur,13,2968.11,38585.43,Sports,2025-04-04,26,34,4.5
CUST09372,Eva Wali,Other,61,Jaipur,9,4544.51,40900.59,Books,2024-12-04,147,24,2.8
CUST09373,Parinaaz Bawa,Female,48,Pune,13,3597.02,46761.26,Beauty,2024-07-14,290,93,3.0
CUST09374,Rasha Venkatesh,Other,61,Jaipur,13,1111.09,14444.17,Beauty,2024-05-14,351,4,1.0
CUST09375,Dhanuk Bath,Female,64,Delhi,11,1022.41,11246.51,Books,2025-01-15,105,50,1.3
CUST09376,Armaan Das,Other,19,Pune,15,4601.52,69022.8,Books,2024-09-09,233,94,4.0
CUST09377,Taran Soni,Other,49,Lucknow,14,2694.24,37719.36,Sports,2024-07-18,286,78,2.3
CUST09378,Kanav Kalla,Male,35,Ahmedabad,8,4656.53,37252.24,Home,2024-10-26,186,24,1.6
CUST09379,Aarna Kohli,Male,30,Delhi,6,3812.98,22877.88,Home,2025-03-25,36,98,2.7
CUST09380,Riya Saraf,Female,63,Chennai,7,4970.07,34790.49,Home,2024-08-01,272,36,1.2
CUST09381,Shanaya Krishnamurthy,Male,22,Delhi,3,4420.52,13261.56,Fashion,2024-09-15,227,79,3.8
CUST09382,Vaibhav Arora,Female,59,Chennai,9,2363.95,21275.55,Books,2025-02-22,67,35,1.3
CUST09383,Sara Tripathi,Female,61,Bangalore,9,3912.03,35208.27,Grocery,2024-09-02,240,29,1.2
CUST09384,Aarav Tata,Female,27,Kolkata,10,2620.53,26205.3,Electronics,2024-10-01,211,36,2.7
CUST09385,Stuvan Rajagopal,Female,60,Hyderabad,13,1548.83,20134.79,Beauty,2024-04-30,365,68,3.3
CUST09386,Purab Shanker,Female,42,Jaipur,12,1584.63,19015.56,Sports,2024-09-19,223,79,4.1
CUST09387,Jivin Issac,Female,51,Ahmedabad,7,2287.95,16015.65,Grocery,2024-09-20,222,11,1.3
CUST09388,Kaira Chaudhuri,Male,54,Mumbai,6,1001.6,6009.6,Electronics,2024-09-18,224,55,2.3
CUST09389,Anaya Wable,Male,47,Lucknow,10,1299.95,12999.5,Fashion,2024-09-11,231,49,2.1
CUST09390,Zara Atwal,Male,24,Delhi,7,2752.74,19269.18,Grocery,2024-11-07,174,79,4.0
CUST09391,Nayantara Bath,Other,23,Delhi,17,4792.65,81475.05,Grocery,2024-07-31,273,57,2.5
CUST09392,Rhea Goswami,Other,20,Bangalore,8,3099.59,24796.72,Beauty,2024-10-08,204,85,3.5
CUST09393,Manikya Khatri,Female,30,Bangalore,7,2338.24,16367.68,Home,2024-08-05,268,99,3.0
CUST09394,Piya Lad,Other,20,Chennai,9,1592.15,14329.35,Fashion,2025-03-05,56,87,3.3
CUST09395,Arhaan Aurora,Male,43,Bangalore,9,1381.56,12434.04,Grocery,2025-03-10,51,55,2.5
CUST09396,Darshit Madan,Female,41,Jaipur,9,3462.83,31165.47,Fashion,2025-03-22,39,56,2.0
CUST09397,Kanav Sodhi,Female,23,Jaipur,6,4317.46,25904.76,Books,2024-05-14,351,74,1.2
CUST09398,Farhan Sundaram,Male,60,Hyderabad,10,2294.85,22948.5,Fashion,2024-07-04,300,4,1.7
CUST09399,Indrans Mall,Female,66,Pune,12,2977.97,35735.64,Grocery,2024-12-26,125,25,1.7
CUST09400,Aniruddh Das,Other,59,Chennai,15,3680.27,55204.05,Books,2024-12-24,127,2,4.7
CUST09401,Shaan Shan,Female,29,Mumbai,6,762.33,4573.98,Sports,2024-12-28,123,19,4.7
CUST09402,Mishti Sawhney,Female,66,Chennai,7,2079.04,14553.28,Grocery,2024-07-04,300,88,2.0
CUST09403,Lakshit Khanna,Male,53,Kolkata,19,3783.89,71893.91,Fashion,2024-08-16,257,8,1.4
CUST09404,Pranay Lala,Other,19,Kolkata,9,3580.79,32227.11,Books,2024-07-14,290,64,2.1
CUST09405,Nehmat Yogi,Other,28,Delhi,8,740.06,5920.48,Sports,2024-05-01,364,6,4.2
CUST09406,Divit Sachdeva,Female,56,Jaipur,11,1570.18,17271.98,Fashion,2025-03-27,34,84,4.5
CUST09407,Vaibhav Kant,Other,51,Kolkata,14,3559.81,49837.34,Fashion,2024-08-22,251,14,3.0
CUST09408,Samiha Barad,Other,43,Hyderabad,11,1721.37,18935.07,Electronics,2024-10-17,195,70,3.2
CUST09409,Bhamini Babu,Other,35,Bangalore,8,4164.85,33318.8,Sports,2024-05-14,351,76,2.8
CUST09410,Abram Aurora,Other,38,Hyderabad,10,632.77,6327.7,Fashion,2025-04-25,5,71,1.7
CUST09411,Arhaan Kala,Other,53,Lucknow,11,1356.56,14922.16,Fashion,2024-07-27,277,57,1.2
